tsb.adenovirus.ir,pbs.adenovirus.ir,fbs.adenovirus.ir,astm.adenovirus.ir
0.000212718,0.000111247,7.81E-05,0.000882192
0.000226636,3.25E-05,0.000367423,0.000172017
0.000175534,0.000206694,4.16E-05,0.001224201
0.000112155,0.000174148,4.90E-05,0.000327196
1.63E-05,0.000846421,0.000249742,0.00018626
0.000136919,0.000882214,1.21E-05,0.000131536
4.72E-05,0.000123095,0.000109497,0.001439958
0.000295652,0.000107513,1.99E-05,0.000370802
0.000180305,4.30E-06,0.000161582,0.000630624
0.001472429,1.45E-05,0.000125299,0.000193573
0.000326975,0.000236707,2.53E-05,2.59E-05
6.83E-07,1.51E-05,4.82E-05,0.000243359
1.84E-05,0.000119398,2.98E-06,5.70E-05
0.000119511,0.000210083,1.56E-06,0.000212936
0.000369304,0.000120695,2.43E-06,0.000112715
4.36E-05,4.07E-05,6.36E-06,0.001881309
0.00073725,7.54E-05,0.000246152,0.000729466
5.32E-05,0.000108762,0.000378145,0.000148758
4.09E-06,2.22E-05,5.14E-05,0.000409673
3.48E-05,4.41E-06,0.000176738,0.000116448
3.71E-05,8.50E-05,0.000195149,0.000160899
3.56E-06,6.00E-05,3.20E-05,6.39E-05
7.97E-05,0.000700938,4.27E-05,0.000116608
0.000218542,0.0001502,8.65E-06,0.0007151
0.00012455,2.72E-05,0.000242958,0.000163153
2.77E-05,4.81E-05,0.000108023,4.48E-05
4.03E-05,2.96E-05,0.000102027,0.000501497
3.91E-05,5.77E-05,0.000141894,0.000132436
4.71E-05,5.32E-05,0.000219812,0.004119821
3.71E-05,0.000224075,2.90E-05,4.55E-05
2.38E-05,0.000246805,0.00016366,5.93E-05
0.002087346,2.00E-05,0.000228488,0.000521603
9.05E-05,0.00083909,0.000971292,0.000132432
5.20E-05,0.000228341,5.87E-05,0.000122379
5.64E-05,0.000143894,9.06E-05,7.38E-05
1.12E-05,1.34E-05,2.60E-05,0.000250378
0.000321461,0.000156563,0.000117983,0.000212373
7.10E-05,3.80E-05,4.31E-05,0.000255244
4.38E-06,0.001030234,0.000130547,0.000220407
0.001386698,9.07E-05,0.000305493,6.73E-05
4.39E-06,0.00012794,4.53E-05,0.000626188
0.000114284,0.000728639,0.000148455,0.000199739
0.000136129,0.000364138,2.76E-05,0.000331846
8.80E-05,0.000487354,0.000159918,0.000126241
9.27E-05,0.000143305,0.00013943,9.37E-05
0.000208966,0.000185867,2.10E-06,0.000181295
0.000317494,0.00029478,5.65E-05,0.00316121
7.21E-05,7.34E-05,1.53E-05,0.000747571
1.26E-06,7.02E-05,0.000130425,0.000114674
0.000440768,5.93E-05,2.18E-05,0.000169527
0.000401948,0.000651318,2.18E-06,5.82E-05
2.08E-05,0.000497731,9.93E-06,0.00033086
6.91E-06,6.76E-05,1.86E-06,8.16E-05
8.48E-05,9.90E-05,0.000461255,0.000204796
1.12E-05,1.46E-05,0.000447681,0.000313964
0.000143079,0.000206149,6.06E-05,0.000122501
4.89E-06,6.06E-05,0.000746201,0.000308238
3.18E-06,1.58E-05,8.19E-05,0.000409535
5.36E-06,0.000241619,8.24E-06,1.09E-05
0.000413198,0.000521294,5.18E-05,0.000274529
8.51E-05,7.51E-05,0.000824559,0.000252618
3.07E-05,0.000158062,5.51E-06,0.000802616
7.09E-05,5.54E-05,5.24E-05,3.67E-06
1.47E-05,0.000211947,0.000265651,0.000590879
1.96E-05,0.000192995,1.55E-05,0.001988489
2.31E-05,0.000846915,0.000383767,0.000157978
3.50E-05,0.000106766,0.000135032,0.000603857
4.63E-05,3.01E-05,0.000147599,0.000208705
9.09E-05,0.000149219,0.000612115,0.000295792
0.000178565,4.78E-05,0.000154193,8.49E-05
2.98E-06,4.85E-05,5.36E-06,0.001350924
5.53E-07,4.08E-05,3.78E-05,0.000774869
3.09E-05,0.000127782,0.000142905,0.00243363
0.000236934,0.000114202,3.29E-05,0.000119497
6.21E-06,6.73E-05,0.000219815,0.000156784
0.000157855,5.11E-05,2.12E-05,9.83E-05
4.87E-06,1.66E-05,2.71E-05,0.000595887
1.42E-06,3.34E-05,7.81E-05,0.000165133
9.10E-06,0.000102971,4.45E-07,0.000657523
1.78E-05,2.47E-05,2.68E-05,0.000239128
0.000147904,5.43E-05,1.21E-05,0.000258238
0.000368624,0.000110839,7.69E-05,0.000452568
3.58E-05,0.000376208,0.00012814,0.000238366
0.000140949,0.000140332,1.99E-05,5.69E-05
0.000184056,0.000107554,3.97E-05,0.000919491
5.15E-06,3.67E-05,8.19E-05,0.00027942
1.96E-05,0.000236034,1.51E-06,0.000682162
0.000633451,8.21E-05,7.42E-05,2.47E-06
2.06E-07,0.00022914,0.000172652,0.001089203
0.000181301,2.73E-05,2.43E-05,0.00093747
3.58E-05,2.44E-05,3.91E-05,0.000383517
0.000206483,0.000199025,4.62E-05,0.000516886
3.89E-05,0.000155915,1.19E-05,0.000319042
0.000149651,2.91E-05,0.000304737,0.000166129
0.000148277,5.66E-05,0.000158434,4.05E-05
4.47E-05,0.00011088,5.54E-05,0.001683756
1.34E-05,4.76E-07,7.51E-06,0.000377199
0.000586332,1.48E-05,3.80E-05,0.000196054
5.90E-06,0.000364464,1.64E-05,0.000187452
1.75E-05,0.000331784,1.91E-05,0.00137001
5.09E-06,7.91E-05,4.43E-05,5.98E-05
0.00024361,2.45E-05,8.94E-06,0.00029148
2.29E-05,0.000335146,4.66E-05,0.000177679
8.58E-05,5.02E-05,4.06E-05,0.000420934
5.25E-05,6.62E-05,0.000173813,8.05E-05
5.88E-05,0.000978904,3.62E-05,0.000159991
8.11E-06,0.00042956,7.75E-05,0.001105226
0.000214207,3.92E-05,6.25E-05,6.76E-05
9.18E-05,0.000121082,3.35E-05,0.001147213
0.000656863,6.91E-05,0.000113349,0.0002134
0.000322043,5.19E-05,0.000100271,0.000120127
4.56E-05,0.000177839,0.000177896,0.000299941
3.18E-05,0.000303867,2.37E-05,0.000546645
0.000746298,0.000136248,0.001040282,0.000192664
3.73E-05,7.39E-05,1.56E-05,0.000490886
3.68E-05,0.000499307,4.77E-06,0.001811519
0.000105061,3.29E-06,4.69E-05,0.001874273
0.000179831,0.000112604,7.72E-05,0.000211497
0.000543755,0.000235305,0.000150076,0.000285956
8.79E-05,7.17E-05,4.24E-06,2.30E-05
2.96E-05,6.44E-05,1.44E-05,0.000324938
0.000240748,1.46E-05,1.33E-05,8.44E-05
0.000211234,5.35E-05,1.85E-05,0.003334776
0.000127548,1.78E-05,1.80E-05,0.000114856
5.41E-05,0.001437743,3.71E-05,0.001515146
7.00E-05,8.06E-05,1.39E-05,3.20E-05
3.31E-05,7.46E-06,0.000139497,1.72E-05
2.37E-05,0.000383344,6.24E-05,0.000671267
0.000172253,5.41E-05,7.08E-05,6.00E-06
0.000201364,3.52E-05,1.92E-05,3.02E-05
0.000341047,0.000146264,1.83E-05,0.000256143
0.000385866,0.000346179,0.000158959,0.000243824
0.000330005,7.08E-05,0.000122783,9.21E-05
0.00010096,3.40E-06,0.000363674,4.80E-05
0.000121492,4.70E-05,0.000576273,0.000247611
0.000157121,0.000195022,3.31E-05,0.000162238
0.00039811,6.37E-05,2.58E-05,0.000111471
0.000387947,1.43E-05,0.000459621,0.000146156
4.46E-05,8.27E-05,0.000269086,4.32E-05
0.000120149,7.78E-05,0.000216652,9.13E-05
7.34E-05,8.47E-05,0.000145119,1.81E-05
1.10E-05,2.07E-05,0.000102584,0.000314047
4.71E-05,0.000310518,0.000326279,4.56E-05
0.001362486,7.99E-05,0.000641209,0.000571112
0.000192843,5.37E-05,3.64E-05,0.000216136
2.96E-05,2.45E-05,0.000205763,0.000711852
0.000251368,0.000438135,0.000101911,0.000333442
0.000617679,1.45E-05,1.80E-05,0.00021647
2.64E-05,6.61E-05,1.38E-05,0.000207419
7.89E-05,6.99E-05,8.51E-07,0.000432023
1.73E-05,0.000293968,5.94E-05,3.85E-05
0.000356346,0.000129137,5.46E-05,0.00213365
0.000353704,0.000200121,1.82E-05,0.000140102
4.62E-05,0.000223894,0.00025495,0.00075129
0.000154286,7.37E-06,0.000322884,3.82E-05
6.47E-05,0.00010142,1.72E-05,0.000492659
8.66E-05,4.02E-05,0.000100559,0.000176518
0.000398615,0.000133372,0.000345626,0.000143714
0.000118938,4.89E-05,1.76E-05,4.77E-05
1.10E-05,5.94E-05,0.000229691,0.000716393
0.000563429,0.000145169,8.52E-05,0.000266181
0.000698259,0.000187051,9.47E-05,0.000411731
2.79E-05,3.03E-05,9.13E-05,0.000105328
2.48E-07,0.000131679,6.66E-07,0.001340455
0.000344154,0.000168602,6.44E-06,0.000991408
2.59E-06,0.000121045,3.09E-05,4.78E-05
9.53E-05,0.000408538,1.87E-05,4.45E-05
4.55E-05,4.58E-05,2.98E-05,0.000204882
0.002115202,1.84E-05,0.000179739,8.82E-05
7.71E-05,5.25E-06,1.82E-05,2.26E-05
5.22E-07,0.000355937,0.000136912,0.000161448
0.000215352,0.00031529,1.52E-07,2.89E-05
7.14E-05,3.72E-06,2.22E-05,0.000179262
0.000564876,0.00013323,2.87E-05,0.000142528
0.000470775,0.000314145,0.000127752,0.000271374
7.77E-05,0.000296192,5.68E-06,8.30E-05
3.64E-05,0.000120131,1.03E-05,0.000693671
0.000173239,1.97E-05,8.25E-05,6.60E-05
3.72E-05,0.000107347,1.88E-05,0.000675918
8.60E-05,0.000153556,0.000134691,0.00047296
2.66E-05,0.00014337,3.56E-05,0.000400804
0.000359632,0.000155874,2.41E-05,7.59E-05
6.43E-05,0.0001098,0.000181313,0.000125597
0.000102279,0.000300123,0.000134047,5.64E-05
0.002798125,8.79E-05,1.38E-05,6.52E-05
0.000184135,0.000929746,1.40E-05,0.000390489
3.86E-06,2.71E-05,4.04E-05,0.000461078
2.50E-05,0.000108302,0.000133972,0.000270161
6.21E-06,0.000140884,0.000125569,2.77E-06
0.00037732,0.000422785,3.76E-05,0.000191737
1.01E-05,5.90E-05,6.18E-06,2.93E-05
0.000247243,0.000710288,0.000126824,0.000207817
2.02E-05,0.000229271,4.07E-05,0.000219137
3.60E-05,0.000105673,2.32E-05,0.000105389
5.78E-06,1.96E-05,1.03E-05,8.70E-05
1.11E-05,0.000348155,9.14E-06,1.17E-05
9.97E-06,7.89E-05,5.90E-05,3.78E-05
4.95E-05,0.000274795,4.09E-05,0.000177845
0.000223832,0.000102086,1.93E-05,0.000247179
3.07E-06,1.08E-05,0.000289189,0.000955455
8.56E-05,2.62E-05,8.02E-06,0.000245543
1.96E-05,3.35E-07,2.44E-05,0.000605796
0.000291881,7.78E-05,6.32E-05,0.000365199
3.71E-06,0.000122251,7.98E-05,2.34E-05
0.000293635,0.000199265,4.03E-06,3.46E-05
0.000500822,0.000167405,1.31E-05,4.18E-05
0.000279805,5.11E-05,0.000119879,4.92E-05
0.000140655,7.81E-05,7.71E-08,7.55E-05
0.000646793,0.00015342,2.83E-05,0.000907058
0.000829355,7.43E-05,7.29E-05,4.19E-05
1.64E-05,1.69E-05,0.000281213,0.000734513
0.000368892,6.01E-05,0.000175702,9.89E-05
9.13E-05,2.15E-05,0.000132463,1.83E-05
2.07E-05,1.70E-05,3.73E-05,0.000703371
0.000668865,2.34E-05,0.000469313,7.71E-05
4.62E-05,1.84E-05,0.000527743,4.99E-05
4.53E-06,3.17E-05,7.76E-06,3.17E-05
0.000261468,0.000557101,2.09E-05,0.000107748
0.000164377,1.48E-05,4.76E-05,5.57E-05
3.61E-05,1.64E-05,0.000142402,0.000218785
0.000205548,3.72E-05,7.94E-05,0.000291788
0.000135491,0.000971345,4.52E-05,2.79E-05
2.37E-05,0.000191019,1.78E-05,0.001287847
7.81E-05,3.53E-06,9.86E-06,1.35E-05
0.000113162,1.69E-05,9.45E-06,0.000112592
0.000467753,5.02E-05,9.28E-05,0.000527537
0.000463849,4.29E-05,2.48E-05,0.000344588
0.000169911,5.71E-05,3.84E-05,0.00088994
8.76E-05,0.000101155,0.000330436,1.62E-05
0.000379978,1.49E-05,0.000135737,0.000245304
2.65E-05,0.000246578,0.000264731,4.71E-05
0.000118708,4.41E-05,2.45E-05,0.001092165
1.37E-05,2.90E-05,0.000215599,0.000613776
6.38E-05,0.000412471,0.000129891,0.00016729
1.95E-06,9.04E-05,2.66E-05,0.002512939
0.000136332,0.000211955,3.25E-05,0.002561907
0.000236559,1.50E-05,0.00016434,7.92E-05
1.17E-05,0.000167742,7.91E-05,0.00057065
0.000349556,3.57E-05,0.000224602,3.12E-05
0.000151646,0.000337641,0.000163378,7.16E-05
0.00033038,3.75E-05,0.000158328,0.000174722
4.83E-05,0.000112403,1.56E-05,0.000106942
0.000212606,7.05E-05,1.11E-06,0.005168396
0.000220564,4.81E-05,0.000178617,5.52E-05
0.00012209,8.84E-06,6.69E-05,0.000805233
2.72E-05,0.000626594,8.76E-05,0.000104319
0.000350311,7.54E-05,2.73E-05,0.000203188
6.03E-05,2.04E-05,0.000187896,0.000104253
8.12E-05,6.65E-05,5.80E-05,0.00021149
0.000180583,2.13E-05,3.06E-06,0.000437485
0.000476849,4.18E-05,1.77E-05,7.78E-05
0.000716777,8.32E-05,0.00016197,4.00E-05
7.33E-07,0.001209717,0.000531476,0.003644286
1.40E-06,0.000437483,8.51E-05,4.92E-05
0.000101047,0.000303348,1.40E-06,7.29E-05
3.38E-05,0.0002118,2.13E-05,0.000301194
0.00025963,0.000152437,0.000123497,0.000655217
3.65E-05,0.000309247,0.000104162,0.000136157
3.53E-07,0.000220642,1.78E-05,0.000649067
7.12E-05,7.70E-06,5.10E-06,0.000416345
0.000453314,6.74E-05,7.82E-05,0.000118357
0.001331866,6.37E-05,0.000608403,2.50E-05
0.000138518,0.000124982,0.000132845,2.07E-05
5.15E-05,4.58E-05,0.000211932,0.000465272
6.80E-05,1.59E-05,1.05E-05,0.001940705
0.000370743,0.00028659,0.0001273,7.48E-05
9.55E-06,5.64E-05,9.54E-05,0.000880508
7.01E-06,0.001334977,6.50E-05,0.001589335
3.86E-05,0.00027801,7.69E-05,0.000155491
0.000211404,8.66E-06,7.51E-05,0.004857567
1.75E-05,4.93E-05,3.38E-06,0.000304174
0.000183761,5.57E-05,2.64E-06,0.000580365
6.47E-05,4.72E-05,3.46E-05,0.000238828
2.33E-05,6.32E-05,0.000571045,0.001755773
6.45E-05,3.60E-05,2.81E-05,0.001289537
5.20E-05,9.50E-06,5.12E-05,8.85E-05
1.75E-05,2.56E-05,0.000202835,8.60E-05
0.00031064,0.000106757,3.32E-05,0.00021771
2.29E-05,0.000126766,0.000242463,0.000295499
0.00027247,2.11E-06,0.000680452,0.000881892
0.00010527,7.02E-06,5.47E-05,0.000921046
0.000417811,0.000152509,9.06E-05,4.99E-05
9.92E-05,9.11E-06,0.000195709,0.000196373
0.000115895,6.50E-05,1.25E-06,0.000724345
4.06E-05,1.75E-05,0.000127442,0.000612462
0.000165007,9.81E-05,2.56E-05,0.000332732
7.36E-05,0.000113374,2.23E-06,9.63E-05
0.000231337,0.000173485,1.44E-05,8.94E-05
0.000127131,7.58E-05,9.41E-06,7.79E-05
8.43E-06,0.000218014,0.000212094,0.000105308
6.42E-05,0.00020735,7.51E-05,2.94E-05
7.86E-05,4.49E-05,7.35E-05,7.03E-06
1.84E-05,0.00015475,0.000159583,4.85E-06
5.60E-05,0.00015534,5.02E-05,0.00015556
0.000330501,6.92E-05,0.000104861,0.000362612
5.31E-05,8.45E-05,0.000158109,0.00012442
0.000169063,6.93E-05,7.80E-05,0.000149431
3.75E-05,8.93E-05,6.42E-06,0.001016637
2.80E-05,4.83E-05,0.000260705,0.000508451
6.72E-05,0.000129662,0.000708718,3.23E-05
0.000587011,3.54E-05,5.05E-05,2.09E-05
0.000210023,3.21E-05,5.00E-05,4.14E-06
8.98E-05,0.000196093,5.79E-05,5.02E-05
0.000111047,2.71E-06,3.30E-05,0.000399762
5.16E-05,0.000529068,0.000158259,4.21E-05
5.76E-05,0.00011327,3.95E-05,0.000226729
6.42E-05,0.000252732,1.02E-05,0.00038721
0.000119296,0.000182799,0.000103388,5.94E-05
0.000190838,9.22E-06,2.75E-05,0.00044665
3.67E-05,8.66E-06,0.000451224,0.001271292
9.32E-05,7.56E-07,2.75E-05,0.000823646
0.000148569,0.000106181,3.95E-05,0.000134021
5.87E-05,4.99E-05,3.45E-05,0.000218028
0.000103733,0.000161436,2.02E-05,0.000109651
2.70E-06,0.000160997,8.88E-05,0.000507006
9.91E-06,0.000437526,0.000203792,6.41E-05
1.08E-05,0.000135333,1.69E-05,2.48E-05
0.000590082,0.000936408,2.50E-05,0.000241294
0.000109588,4.54E-06,0.000148991,6.66E-06
2.80E-05,0.000160382,9.05E-05,0.000428977
3.52E-06,8.87E-05,0.00012465,0.000278143
1.76E-05,5.41E-06,0.000621411,2.19E-05
0.00030405,1.97E-05,3.35E-05,0.000274379
0.000386459,0.000122347,0.000257458,0.000121368
6.90E-05,3.45E-05,2.02E-05,5.75E-05
0.000207613,9.17E-06,0.000293319,0.00045166
2.86E-05,0.000393614,7.24E-05,0.000348435
2.38E-05,0.000128113,0.000169599,0.000121608
1.92E-05,2.96E-05,2.04E-05,4.84E-05
0.000135646,0.000215324,0.000193599,5.06E-05
2.47E-06,8.76E-05,0.00053363,8.88E-05
0.000538681,0.00018348,8.03E-05,0.000176447
7.15E-05,0.000154863,0.000111802,0.000156316
9.31E-06,1.09E-05,7.98E-05,0.000254374
0.000740756,0.000170691,1.05E-05,0.000263429
7.84E-05,3.33E-05,4.63E-05,0.001794704
1.28E-05,0.001835237,6.90E-05,0.000145077
2.31E-05,6.84E-05,3.60E-05,0.000268834
0.000117381,1.77E-05,4.62E-05,4.17E-05
0.00024297,6.31E-05,0.000107911,0.000158885
0.000209292,1.52E-05,0.000103621,0.002427725
1.25E-07,0.000195202,0.000119928,7.38E-05
0.000132518,0.000156037,4.83E-05,4.22E-06
3.48E-06,4.64E-05,0.000115228,9.04E-06
2.67E-06,5.93E-05,0.000106453,8.60E-05
7.64E-05,4.13E-05,0.000196255,0.000648211
2.09E-05,0.000370907,1.26E-05,0.000135603
0.000137914,1.48E-05,0.000180804,0.00055295
2.68E-05,2.41E-05,4.78E-06,0.000255149
1.00E-05,0.000258492,8.40E-05,2.44E-05
3.72E-05,3.22E-05,0.000457386,0.000229023
0.000151553,3.21E-05,1.43E-05,0.002408355
5.78E-05,0.000169355,4.04E-06,0.000338804
6.72E-05,2.91E-05,0.000100179,0.000291909
3.88E-05,0.000192047,0.000181996,7.10E-05
0.000136095,5.56E-05,0.000153847,0.001561404
1.04E-05,0.000161812,2.14E-05,0.002032798
1.62E-05,2.66E-05,5.16E-05,3.54E-05
1.19E-05,0.000239954,8.76E-05,9.68E-05
2.18E-05,0.000369239,1.56E-05,0.000243063
6.30E-05,0.000199748,6.36E-05,0.000169878
3.81E-05,2.88E-05,4.98E-05,0.000137849
4.37E-05,3.31E-05,0.0001869,0.000636356
7.39E-05,2.34E-05,1.69E-05,0.000115032
4.91E-06,6.48E-05,3.92E-05,0.000424794
4.52E-05,0.000527292,7.19E-05,0.000533278
2.54E-05,5.72E-05,2.26E-05,0.000806694
0.000170425,2.25E-05,4.56E-05,0.002494815
0.000114432,1.07E-05,4.28E-06,0.000380469
0.00012429,1.51E-05,4.30E-05,0.000294814
2.45E-05,0.000112436,0.000652029,0.002610923
5.58E-05,2.31E-05,0.000116305,0.000142015
3.38E-05,0.000526144,5.20E-05,1.93E-05
9.30E-05,0.000290505,1.28E-05,0.000364385
0.000116853,0.000162434,2.22E-05,1.13E-05
2.97E-05,3.42E-05,4.73E-05,0.000651458
0.000245803,4.51E-05,0.000121327,0.000175063
2.75E-05,0.000358644,6.36E-05,0.000180074
9.38E-05,0.000368549,0.000120769,0.000199098
6.44E-05,6.57E-05,6.68E-05,0.000901295
3.28E-05,9.26E-05,5.51E-05,2.93E-05
6.90E-05,3.36E-05,6.66E-05,6.45E-05
5.24E-05,0.000118535,1.06E-05,0.000216294
7.73E-05,0.000370607,4.55E-05,0.000208674
7.20E-05,0.000319565,0.000451679,0.002441451
3.83E-05,0.000170064,0.000375687,0.00023909
9.77E-05,0.000301115,1.24E-05,0.000227167
3.89E-05,4.14E-06,0.000137394,0.000292009
7.07E-06,0.000886981,2.82E-05,4.77E-05
8.24E-05,2.12E-05,6.62E-05,0.000169282
2.53E-05,2.63E-05,0.00010049,2.73E-05
2.00E-05,1.42E-05,0.000171852,0.000465359
1.35E-05,0.000135165,5.81E-05,0.000585359
8.64E-06,2.38E-05,0.000113774,6.22E-05
1.25E-05,2.30E-05,3.47E-05,0.000181044
1.16E-05,0.00014924,5.97E-05,0.000550482
0.00062129,0.000440259,2.77E-05,0.000147753
0.000180925,4.38E-05,5.00E-07,6.93E-05
2.09E-05,0.000349755,2.50E-05,1.70E-05
0.000240678,0.000310329,0.000186567,0.000455891
0.000709776,8.91E-05,2.13E-05,0.001844451
1.20E-06,7.97E-06,0.000698483,0.000181881
9.11E-05,4.16E-05,0.000259365,2.11E-05
0.000146654,0.000246317,2.25E-05,0.000759112
2.40E-05,0.000229637,0.000352461,0.000231643
0.000188334,0.000158984,0.000143686,0.001393667
2.31E-05,5.13E-05,1.71E-05,0.000606446
0.00089603,4.57E-05,0.000414929,0.00061559
4.48E-05,0.000151978,0.000228609,0.000454037
1.13E-05,0.000166663,0.000155519,2.62E-05
3.51E-05,4.47E-05,7.33E-05,0.000229023
8.69E-06,3.70E-05,5.30E-05,0.00010406
8.50E-05,4.55E-06,1.11E-05,0.000449731
0.000101175,3.47E-05,1.41E-05,0.000133041
0.000126928,0.000162237,0.000250602,5.64E-05
2.89E-05,4.35E-05,2.13E-05,0.001122159
0.001128356,0.000170594,0.000161973,0.00026734
0.000474413,4.96E-05,0.000124873,0.000697755
5.98E-05,0.000102868,3.05E-05,0.000106877
0.000235111,0.00022062,0.000436604,7.24E-05
0.001450893,0.000244503,0.000181358,0.000376962
0.000104773,0.000227916,4.85E-05,1.63E-05
1.96E-07,0.00011975,0.000387149,2.04E-05
0.000632757,0.000135747,7.27E-05,0.000144704
1.10E-05,0.000103493,8.98E-05,0.000601169
6.31E-05,0.000662099,2.25E-05,2.16E-05
0.000186634,0.00011707,8.71E-06,0.000115193
3.09E-05,3.00E-05,0.00033136,0.000218204
0.000293759,3.84E-05,0.000237783,0.00027159
1.82E-05,0.000621684,0.000285851,4.41E-05
1.20E-05,0.000155397,3.49E-05,0.001108728
0.000104187,8.16E-05,0.000272395,6.54E-05
5.89E-05,2.57E-05,0.00018892,0.000109142
0.000119219,0.000124657,2.49E-05,6.85E-06
0.000145751,0.000128925,0.000101893,5.61E-05
0.000261812,0.001287788,0.000180528,7.30E-07
2.18E-05,3.47E-05,0.001090274,0.000296602
7.31E-05,4.71E-05,2.39E-05,0.000635729
0.000162798,0.000172179,0.000106723,0.00058577
4.07E-05,4.67E-05,0.000107921,0.00038426
0.000100265,2.16E-05,1.73E-06,0.000392598
0.0005242,8.61E-05,7.59E-05,0.000291338
0.000113603,0.000241325,9.52E-05,3.55E-05
2.73E-05,3.22E-05,3.98E-05,7.41E-06
2.12E-05,0.000290099,0.000500313,0.000319773
0.000590516,4.31E-05,8.33E-05,0.000125125
0.000137668,6.66E-06,8.01E-06,0.000180941
2.19E-06,7.45E-06,3.41E-05,0.000104991
9.13E-05,0.000146418,0.000573898,0.000749681
9.87E-05,2.26E-05,0.000204967,2.80E-05
8.76E-05,8.67E-05,4.37E-06,0.000775381
9.10E-05,0.000356557,6.76E-06,0.001207142
0.000146901,0.000114876,5.41E-05,0.000149067
4.28E-05,3.70E-05,7.66E-05,0.000433233
3.22E-05,0.000298608,2.79E-05,4.61E-06
2.56E-05,9.37E-05,8.45E-06,0.000325297
0.000130752,1.37E-05,1.52E-05,0.000260315
1.39E-06,8.55E-05,1.47E-05,0.000197348
0.000220988,5.79E-05,2.25E-05,0.000379838
0.000201624,1.86E-05,3.56E-05,0.000137716
0.000220681,5.35E-05,7.70E-05,0.000401051
0.000228593,2.65E-05,2.75E-05,0.000557326
0.000395645,0.000115673,0.000530743,4.53E-05
1.88E-05,0.000169837,3.77E-05,0.00035255
0.001681727,3.57E-05,4.98E-05,0.000102783
2.94E-05,0.000286663,0.000210651,0.000160812
6.75E-05,3.76E-05,6.91E-05,0.000497194
2.94E-05,0.000134453,7.25E-05,0.000240118
5.70E-05,5.76E-05,2.08E-05,0.000276655
3.16E-05,0.000119728,5.65E-05,7.31E-05
0.000143246,5.06E-05,0.000145886,0.000958518
8.89E-05,9.55E-05,9.19E-05,0.000304669
0.000155901,9.85E-05,0.000199576,0.00251244
9.20E-05,0.000385788,8.73E-05,0.000240368
7.45E-06,4.02E-05,6.13E-06,0.000355265
5.16E-05,0.000156538,4.57E-06,0.00051098
5.44E-05,3.36E-05,6.25E-05,0.00055751
9.19E-05,1.82E-05,2.91E-05,0.001501979
2.51E-05,9.54E-05,6.50E-06,0.000468963
5.72E-05,0.000292264,0.000294342,0.000687771
8.81E-05,9.38E-06,9.87E-06,0.000180766
4.38E-05,0.000453438,8.35E-05,0.00014942
0.000166283,0.001021799,0.000245617,3.31E-05
0.000269349,0.000120737,2.76E-05,2.58E-05
2.77E-06,0.000132774,1.56E-05,0.000971947
4.94E-05,6.67E-05,8.43E-05,0.000231063
0.002155139,0.000125825,0.000159047,0.000276047
2.35E-05,0.00025649,0.000142553,0.000276165
4.61E-05,0.000113186,0.000107926,0.0012533
0.000210996,0.000244085,0.000141437,0.000149214
3.51E-06,0.000172176,3.07E-05,0.000233577
7.70E-06,3.49E-05,0.000354519,1.03E-05
9.54E-05,3.22E-07,4.95E-05,5.57E-05
1.65E-05,2.58E-05,0.00076698,0.000720537
1.77E-06,0.000214558,0.00044772,0.000236187
4.61E-05,7.46E-05,1.49E-05,0.000102239
0.000546221,3.09E-05,0.000251963,0.001459643
0.00012802,0.000456836,3.02E-06,0.000295481
2.55E-05,0.000143462,4.76E-06,0.00059266
2.61E-05,5.92E-05,0.000155435,5.92E-05
1.90E-06,8.45E-05,0.000288259,0.000334485
5.55E-06,3.86E-05,0.000128425,4.23E-05
0.000191683,1.04E-05,5.91E-05,0.000297551
0.000268125,0.000221034,3.05E-06,0.000228665
0.000316263,5.83E-05,2.73E-05,1.70E-05
0.00016264,0.000815416,0.00017295,0.000493717
0.000122369,0.000326193,9.14E-05,0.000122253
0.000110654,0.000104969,4.22E-06,0.001483071
6.19E-05,4.91E-05,9.28E-05,0.001920562
3.99E-05,0.00022254,8.57E-06,0.000356482
2.41E-05,0.000355867,0.000180892,0.00014347
0.000667972,2.52E-06,2.73E-05,6.09E-05
9.30E-05,3.51E-05,8.11E-05,0.000290634
4.57E-08,0.000129259,1.61E-05,0.000944635
0.000978143,0.000380141,3.91E-05,0.000121114
0.000390848,6.54E-06,0.000213751,4.04E-05
0.000191458,1.43E-05,0.000156143,0.00013327
0.000311268,4.30E-05,0.000526551,0.00109127
3.14E-05,0.000153877,6.92E-05,7.29E-05
0.000137031,6.13E-05,9.44E-05,0.001883115
6.16E-05,7.95E-06,0.000823864,4.59E-05
0.000248967,0.000182857,8.13E-05,0.000291962
7.34E-06,7.62E-05,1.14E-05,0.000215694
9.07E-05,8.35E-06,1.91E-05,0.000117614
0.000669451,0.000122882,8.81E-05,0.000918369
1.41E-05,0.000288679,0.000279767,0.000261351
0.000119731,4.71E-05,0.00011456,0.000107776
0.0001265,0.000617809,1.89E-05,0.00020304
0.00011619,0.000284921,3.21E-05,0.000412528
2.49E-05,0.000130871,9.49E-06,4.99E-05
0.00024135,0.000462084,5.70E-05,0.000426941
8.49E-05,0.000198143,4.13E-05,8.29E-05
5.14E-05,0.000220502,9.63E-05,0.000100693
0.000144292,1.96E-05,5.62E-06,0.000105623
2.06E-05,0.000244023,0.000153233,0.000724563
5.21E-05,0.000105333,1.32E-05,2.03E-05
