pbs.norovirus.ir,tsb.norovirus.ir,fbs.norovirus.ir,astm.norovirus.ir
7.25E-05,0.00013917,0.001067647,0.003425332
0.000425692,0.000110936,0.006250404,0.000256368
0.000318942,0.000551007,0.000166954,0.000880754
0.000478961,2.49E-06,0.000141552,4.83E-06
0.000404182,0.000594213,0.000461842,0.004414332
0.000260959,0.001342016,3.11E-05,0.000139884
7.49E-05,0.000529845,9.56E-05,0.000267153
4.96E-05,0.000440501,3.45E-05,0.014662248
0.000486996,0.00078332,6.16E-05,0.00032903
0.00063034,0.003469131,0.000180289,0.000199514
9.27E-05,0.000189166,0.000857392,7.26E-05
5.45E-05,0.000296399,0.000151341,0.009385672
0.000138823,1.38E-05,0.001389298,0.000390179
0.000291551,7.10E-06,0.002312041,0.001608995
0.000179896,6.77E-05,0.000239349,0.000171678
0.000476108,0.000575218,7.19E-05,0.004510884
5.95E-05,1.46E-05,0.000583716,0.002023929
4.58E-05,0.000253629,0.000359502,0.00053895
7.39E-05,0.000343478,0.003153756,0.000179489
0.000859497,1.17E-05,5.60E-05,0.000401962
0.00030679,2.52E-05,0.00018796,0.000719814
0.000158103,1.49E-05,0.000306053,0.000358247
2.51E-05,0.000214007,0.00064795,0.002325218
0.000240534,0.000143918,0.000173517,0.000958227
0.0011381,0.000133753,0.000112469,0.00122479
7.72E-05,0.000916033,0.000178877,0.001044782
0.000190413,0.000233925,0.001037581,0.001924644
0.000842047,0.00133001,0.000900473,0.000952167
0.000130447,0.000202003,0.000688386,0.001387599
0.00013036,7.42E-05,2.47E-05,0.008225655
0.000104299,0.003709687,0.000371067,0.000333828
0.000652444,0.001634649,0.00016645,0.001983201
0.001257218,1.03E-05,0.000808856,0.000291657
4.89E-05,0.000384104,0.000251445,0.001834711
0.001433325,1.25E-05,0.000127765,0.001026945
0.000388656,2.14E-06,0.000109874,0.000445196
0.000209047,0.000546436,0.000409904,0.000192755
3.93E-05,0.000157753,0.000664238,0.000875138
0.00030355,0.000189864,3.93E-05,0.002139806
0.002373768,0.000173131,2.60E-05,0.000199905
0.000750937,0.000139792,0.000108107,0.002297701
0.000612234,0.000201923,7.40E-05,0.001278617
0.000426762,0.000267998,0.002936686,0.001704924
0.000845668,0.000186165,5.19E-05,0.000292763
0.000257686,0.000120298,9.65E-05,0.001297042
0.000222393,0.000293891,2.14E-05,0.001184046
0.001050599,2.03E-05,0.000749929,0.000336773
6.71E-05,0.000582826,7.94E-05,0.004984931
6.53E-05,0.000615272,0.000589078,2.33E-06
0.000505097,1.63E-05,4.54E-05,5.40E-06
0.000307938,9.16E-05,6.71E-05,0.000112158
0.000879314,0.000568796,9.02E-06,0.000173285
0.001215287,0.00068988,0.001451028,0.000603183
0.000387379,0.00014508,2.25E-05,2.19E-05
0.001353584,0.000112347,0.000554182,0.000118654
0.00012917,3.46E-06,0.001112278,0.000490596
0.001604426,4.17E-05,0.000393528,0.00084023
0.00026282,0.000345825,0.000370013,0.002859769
0.00162849,0.001892646,0.001327713,0.001653132
0.001115398,0.001036273,3.80E-05,0.001993069
0.000123832,0.000494822,0.000399013,0.004506234
0.003413366,0.000141503,0.000457329,0.000242795
9.52E-05,6.87E-05,4.31E-05,0.004934193
0.000125707,0.00017257,0.00031633,0.001231014
0.000489873,6.79E-06,0.000512193,0.000148361
0.000995153,6.22E-05,4.94E-05,0.004611651
0.001717907,0.000122998,0.000396211,0.000196875
0.000620012,0.000216547,0.00078408,0.002012615
7.02E-06,0.000414408,3.68E-05,3.84E-05
3.89E-05,4.53E-05,0.001495905,0.002067695
6.20E-05,0.000257609,0.001202726,0.000657106
0.000370507,0.000617492,3.09E-05,0.000161655
0.001213265,0.00188567,0.000502145,0.000541276
0.000127906,0.001613944,0.000395234,0.00063188
2.33E-05,5.39E-05,0.000143381,0.003181374
3.25E-05,0.001105372,0.000143172,0.001110924
3.18E-05,2.21E-05,9.25E-05,0.000684722
0.000173206,7.73E-06,0.000182508,0.002553977
0.000398087,0.004317888,0.00072961,6.73E-05
0.000437591,2.38E-05,5.78E-05,0.000732675
0.000631469,0.000911503,1.84E-05,0.000223724
0.00107647,0.002541914,6.90E-05,0.000188035
0.001353732,0.000476971,0.000146394,0.000236137
0.000532824,0.002427126,0.001268016,0.000613795
0.000236027,0.011177915,0.000246001,0.000577785
0.003469397,1.23E-05,0.000254561,0.00612036
0.001299166,9.34E-05,0.00012618,0.002689733
0.000788808,5.96E-05,0.000111138,0.000385898
0.000126033,3.46E-05,0.00033051,0.000805484
0.000765468,0.000363516,6.10E-05,8.74E-05
0.000112432,0.001260564,0.000147196,0.002809522
0.000381097,0.001594037,2.77E-05,0.001190841
0.000133461,8.19E-05,0.000501514,0.00493177
0.000514844,0.000144222,0.000619973,0.003596772
0.000314388,0.000467083,0.000177736,0.003389555
0.00047278,0.000636139,4.97E-07,0.00512866
0.000363198,0.00035557,1.65E-05,0.000808364
0.00116864,0.000118108,0.001849721,0.00393252
0.00015818,1.80E-05,0.000443624,0.000181885
0.000950613,8.43E-05,7.99E-05,0.003651159
0.000119955,0.001309021,0.000215109,0.00015177
0.000216495,0.000945852,0.00013478,0.000452494
2.69E-05,0.000189873,5.13E-05,0.001601364
0.000696996,0.00010345,0.000345172,0.000100023
0.000134895,3.93E-05,0.001566016,0.002737005
0.001046274,5.93E-05,8.49E-05,0.004076225
0.001859348,1.32E-05,0.002813456,0.001113087
0.000758866,0.000533224,0.000149508,0.00062414
0.00077363,0.000525198,0.000456567,0.000283731
0.001811335,2.70E-05,0.000545635,0.008141538
0.001693741,0.005839683,2.08E-05,0.001602945
0.000309218,0.001860668,0.000170561,0.000260626
0.000218281,0.001274068,0.0004291,0.000136184
0.000188283,0.000226186,4.17E-05,0.000534165
0.000116879,0.000267005,0.000427434,0.001107304
0.000769892,0.002243347,0.000199666,0.005152668
0.000232453,0.00012447,0.001269697,0.001413271
0.000220692,0.000276831,0.00108102,0.000330936
0.001392845,9.81E-05,0.000438167,0.00040136
0.000229764,0.000380438,0.00023456,0.000233215
2.11E-05,6.19E-05,0.000223119,0.00110504
0.000468962,0.000591101,0.000738198,0.000874285
8.80E-06,0.000529586,7.80E-06,0.001712029
0.000346267,3.44E-05,0.000164686,0.000318495
0.005339049,0.000526905,0.00026413,7.49E-05
0.000976826,0.001182996,0.000199473,4.48E-05
2.40E-05,7.26E-05,0.000443712,0.001768902
0.000599253,0.000214089,0.000246916,0.00116591
0.000471758,0.000187889,5.10E-05,9.79E-05
0.000549458,0.000335351,0.003032843,0.001164185
4.12E-05,0.002703841,0.000628422,0.002912023
0.0004162,0.00066332,0.000460158,0.000244433
0.000740439,5.68E-05,3.35E-05,0.003482021
0.000234336,0.000123722,0.000371733,0.000151191
0.001478995,0.000147356,0.000341078,0.001716909
0.000116613,0.000199289,0.000420511,0.001037947
0.000371444,0.000229477,5.15E-05,0.001186443
0.0010607,8.22E-05,0.000598274,0.001417008
0.000328965,0.000298096,0.000125585,0.000355381
0.004036783,4.50E-05,3.42E-05,0.000192534
0.000132126,0.000504387,0.000196,0.00133143
0.000228137,0.000884734,6.70E-05,0.001721739
0.00046912,0.000511132,0.000402334,7.67E-05
0.003808165,0.000208597,0.000163168,0.000423708
0.00044645,1.08E-05,0.000230128,0.00032329
0.000145105,0.000332114,8.44E-05,8.15E-05
0.000459478,0.000252936,0.000202094,0.000461238
3.42E-05,4.32E-05,0.000533947,0.000275207
0.000339757,0.003459197,0.000988745,0.000296367
0.00072053,0.000849657,0.000583082,0.000227446
0.003282309,1.47E-05,6.57E-05,0.002388796
0.000303576,2.84E-05,0.000810165,0.000255163
0.000191402,0.000169445,0.001341894,0.001286618
5.46E-08,0.000305979,0.000195432,0.000127503
9.42E-05,0.000362532,0.001584341,0.000136175
0.000738461,0.001785627,0.000161728,0.002090288
0.000135773,0.000306341,0.001701725,0.000299717
0.000128463,0.000850778,0.000842118,0.000412084
0.000141386,0.000761391,8.82E-05,0.002243203
0.001486382,0.000612726,0.002059236,0.00016947
0.000315397,6.41E-05,0.001257305,0.000242501
0.000147671,0.000348817,0.001109893,0.000548507
0.000488809,2.60E-05,0.002050486,0.002213488
0.000544386,5.14E-05,2.08E-05,0.000635622
0.000706525,0.000117744,0.000820365,0.000258188
3.65E-05,0.000561605,0.000444825,0.001241027
0.000148321,0.000109288,0.000210416,0.002486088
0.002951708,0.002162353,0.000621194,0.000317898
9.13E-05,0.000864845,4.66E-05,0.00023234
0.000233505,0.000230176,0.000163257,0.000648837
0.000128211,0.000134242,0.000469829,0.000619209
5.47E-06,0.000182871,8.53E-05,0.000550652
0.000313503,0.00017631,0.000292867,0.000497595
9.22E-05,0.002361187,0.000459679,0.001305176
0.00040576,0.000694683,0.00034891,0.000891488
0.000185256,0.00095415,4.09E-05,0.001148742
0.000619894,9.93E-05,0.002452074,0.001650152
0.000115736,0.000441018,8.27E-05,1.64E-05
9.62E-05,0.000320075,0.003683535,0.00145597
0.001235264,4.53E-06,0.000121741,0.000150664
0.000724477,5.06E-05,2.31E-05,0.00344384
0.000744305,0.00020633,0.000333246,0.000274397
0.000120695,4.02E-05,6.04E-05,0.000680778
0.000217699,0.000150134,7.07E-05,0.001894875
0.001003926,0.000185596,0.000883363,0.000192541
0.001564265,0.00276889,7.61E-05,0.000284149
0.000801615,0.000145683,0.000220384,0.00332276
0.000424276,0.000517789,0.000942194,0.000273565
0.000124684,0.000456913,8.02E-05,0.007033619
0.000770909,0.000858625,0.001095184,0.002112628
1.00E-05,0.000132923,0.000201718,0.003237431
0.000152508,0.000214506,0.000239443,5.57E-05
0.000390472,0.000246894,0.000312649,0.001718725
0.000112566,0.000738875,7.17E-05,0.000696182
0.000405983,0.000712155,0.000109867,0.01574464
4.23E-05,0.00073706,0.001540002,0.000780257
0.000306015,3.43E-05,8.77E-05,0.00092408
0.000286773,5.58E-05,0.000168832,0.001098721
0.000813572,8.78E-05,0.001434873,0.001483809
0.000689767,5.94E-05,0.000179025,0.000296877
0.000745325,0.000151128,0.000506913,0.00365638
0.000482746,0.000277284,2.46E-05,0.001387176
0.00019738,0.002909239,0.001285562,0.000322269
0.000439923,0.000434365,0.000178887,0.000367053
0.003188576,0.000619601,5.23E-05,0.000503067
0.000169566,0.000561379,0.000355792,0.001108857
0.000364668,1.12E-05,3.12E-05,0.011062003
0.000145199,0.000137771,4.71E-05,0.004375943
0.000393488,0.000914357,0.000588686,0.000334997
0.000134969,0.00013249,2.68E-05,0.000168684
0.000178926,0.000862089,9.66E-05,0.001570188
0.00082629,0.000117423,0.000623918,0.006210614
0.001126716,3.15E-05,0.000713686,0.002002074
0.001371633,0.000784425,1.79E-05,0.000114854
0.000426322,0.002359129,6.00E-05,0.000405239
0.000348934,0.000611632,8.14E-05,0.001115582
0.000426572,7.36E-05,0.002952794,0.000682556
0.000863956,1.22E-05,0.001230699,0.006246551
0.000598713,0.000308858,0.000935147,0.005382272
0.000766693,6.06E-05,0.000655994,0.002242184
0.000232613,0.000277586,0.000377601,0.000822747
7.89E-05,0.000342113,0.000284386,0.000159927
0.001611955,4.36E-05,2.72E-05,0.005474459
0.000454576,0.002418542,0.000177585,0.001291495
0.000287301,0.000140982,0.00037482,0.000564054
0.000113096,0.000311191,0.000120455,0.000114286
0.00061769,0.001086249,0.00102677,7.17E-05
0.002739485,0.001731116,1.41E-05,0.004726089
0.000229106,0.000109224,0.0010658,0.003416597
0.000115174,0.000474503,3.65E-05,0.000192249
0.000332592,3.51E-05,0.00254925,0.000283667
0.000365758,0.000298821,0.001660275,0.000945126
9.62E-05,0.00060179,0.000120153,0.000690385
0.000189753,4.94E-05,0.00015162,0.000396097
0.003233448,0.000104213,1.11E-05,0.003488072
0.00141614,0.000188272,1.38E-05,0.004907342
0.000165525,7.79E-05,0.000106099,0.000120791
0.000637854,1.87E-05,3.40E-05,0.000478532
0.000675525,0.001882739,0.000115034,0.000508926
0.001964205,0.000343004,0.000224797,0.000452008
5.64E-05,0.001142323,0.001889871,5.05E-05
0.000311496,0.000135796,0.00015816,0.001166901
0.000997996,0.000206753,0.001229311,0.004226797
0.000661596,0.000111528,0.000193478,0.000514961
0.000232665,8.70E-05,0.000462519,0.00087487
0.000917679,1.51E-05,0.000222634,0.00087127
0.004180946,0.00139143,0.000904281,0.001859565
6.35E-05,0.000492965,7.68E-07,0.001550582
0.000757299,0.000132288,0.000241026,9.99E-05
0.000239007,0.000340239,0.000720357,0.000656458
0.000752741,6.30E-05,5.82E-05,0.000467727
0.000297489,5.45E-05,0.00064976,0.000830763
0.000815676,1.97E-05,0.001252194,0.00065816
5.51E-05,0.000287331,7.55E-05,4.21E-05
0.000453021,0.000736606,0.000457026,0.000508267
0.000104234,0.001129338,0.000338683,0.000842154
0.000321105,2.82E-05,0.000396911,0.000419646
5.59E-05,0.000418555,0.000513111,0.002484847
0.000162033,0.000218176,0.000301046,0.000359273
0.000146841,0.000980824,0.00134385,0.002427477
0.000602628,0.000754262,0.000215707,4.09E-05
0.000579253,5.94E-05,0.001141655,0.00456952
0.000121293,0.000323765,0.000341689,0.002333259
0.000206562,0.000946151,3.38E-05,0.000591623
0.000177898,0.001403181,0.000355853,0.002369549
0.000324826,0.000574205,4.39E-05,0.003013789
0.000137638,0.001651868,4.88E-05,0.0016506
0.000351126,9.04E-05,0.000461039,0.000441344
5.67E-05,0.002002366,0.002594897,0.000142677
0.000235898,0.000157185,6.76E-05,0.000234126
7.98E-05,0.000243561,0.000798597,0.000587533
0.000314785,0.000791192,0.000105368,0.000818372
0.000145023,0.000368296,3.99E-05,0.00013087
0.000306891,0.000744051,0.000299524,2.36E-05
0.000110674,0.000142729,4.57E-05,0.003044499
0.000950399,0.000208578,0.00183256,7.57E-05
7.37E-05,0.00042346,0.000375348,0.000771724
0.000101865,0.000507957,0.00059955,1.17E-05
0.002326207,0.002388203,0.000915478,0.005216632
0.000790245,0.000124088,8.95E-05,0.000844711
0.000640685,3.32E-06,0.000177533,0.000123531
0.000128178,0.000133723,0.000551076,8.01E-05
0.00016735,0.000547805,0.00056499,5.26E-05
0.000654326,0.00067148,0.000350149,0.007740934
0.000144228,0.001675312,0.00022597,0.000875485
0.001142884,0.000429396,0.000377605,0.000628566
0.000520031,0.000469553,0.000247639,0.000846088
7.90E-05,0.000873288,0.000269399,0.001158508
0.000335045,6.16E-05,0.000995897,0.000291094
0.000248656,0.000693642,6.90E-05,0.000854916
2.11E-05,0.00192267,0.000200193,0.002082261
0.000437596,0.000119817,0.000283384,0.002819909
0.000976264,0.000271604,0.000149307,0.001482036
7.83E-05,2.05E-05,0.000765477,0.000118024
0.000496888,0.000121674,9.45E-05,0.002787425
6.67E-05,0.000567718,0.000128804,0.000787657
0.0001946,0.001139846,0.001364053,0.000124763
5.24E-05,4.69E-05,4.61E-05,0.013314468
0.000856427,0.000178715,0.000735918,0.006581555
0.000198425,0.000348218,0.001908687,0.000252846
0.000113012,0.000387429,0.000242779,0.003114523
8.97E-05,0.000111277,0.000558568,0.000224545
0.000184716,5.18E-05,0.000856856,0.001907078
0.000195675,0.002455021,0.000416095,0.002219004
0.000279981,2.48E-06,0.001080724,0.000124723
0.001013402,0.001115036,0.002205243,6.45E-05
0.003473733,0.001198395,0.000206411,0.000124248
0.000425433,0.000817506,2.52E-05,8.84E-05
0.000895063,0.000242356,0.000301766,6.00E-05
0.000265202,0.000121361,0.002219043,0.00148788
0.000114076,1.52E-06,0.000703011,0.000385057
0.000214478,0.000184476,0.00062371,0.000238981
0.000238382,0.000187778,0.000178347,0.000112106
0.000581858,0.000818764,0.000105366,0.000236623
0.000353899,0.000601687,0.000133459,0.000637293
0.001147842,0.001633639,0.000405397,0.000130464
0.000839179,4.68E-05,0.001395732,0.00849941
0.002745142,0.000521349,0.000625478,0.004860895
0.000523661,0.000302828,6.62E-05,9.81E-06
0.001468948,0.000173169,8.11E-05,0.000483963
0.000503907,0.000113478,0.000141493,0.002614097
0.00010454,2.91E-05,0.000624051,0.002220264
0.000403146,0.000845443,5.67E-05,8.83E-06
0.001384483,0.001002828,7.76E-05,0.002770423
0.00070958,1.63E-05,0.000116331,0.005113427
0.000388484,0.000112698,0.000258766,0.00194365
0.000776196,0.000327418,0.000446102,0.001560549
0.000487985,0.00025817,7.73E-05,0.001248498
0.000945047,0.000734838,7.31E-06,0.002655791
0.000258954,5.25E-06,7.51E-05,0.000263423
0.000784856,0.000995692,4.20E-05,0.007098581
0.000115976,0.000368117,0.000900029,0.000166428
3.56E-05,0.00030186,1.33E-05,0.000441424
0.000176427,0.000116932,7.51E-05,0.000200811
0.0008441,0.004938781,0.000176468,0.002334592
0.000396781,3.26E-05,0.001166979,0.000845477
0.000234114,0.000337658,0.0005901,0.000616566
7.27E-06,0.000965704,0.000377693,0.000450976
0.000306175,5.64E-05,0.000549956,0.000140433
0.000240023,7.20E-05,0.00010366,0.000139498
0.000804634,0.000399173,0.002415933,0.00024045
5.80E-05,4.55E-05,0.000739179,0.000600865
0.000105951,0.001570103,0.000753458,0.000462237
0.00128004,0.000264407,0.00133637,0.001654246
0.001328925,0.000552642,0.000141852,9.43E-06
0.000415756,0.000859606,9.73E-05,0.000835095
0.002884153,4.85E-05,5.65E-05,0.001728694
0.000157852,6.20E-05,0.000498891,0.004432327
0.000132229,0.000490699,7.70E-05,0.002911296
0.000701601,0.000338581,8.58E-05,0.000335783
0.00013952,0.000611182,0.000192926,0.000662731
6.78E-05,0.000286992,0.000484527,0.000868932
0.000726515,0.000310638,6.84E-05,0.00020092
0.000314158,0.000880366,9.80E-06,0.00081807
0.000308535,0.000526828,2.02E-05,0.002805918
0.00023936,0.001965392,0.000210335,0.000831311
0.000162975,0.000174155,0.000233831,0.002416216
0.000786275,0.000228502,0.000190134,0.00034198
7.09E-05,0.00041201,0.000545163,0.003844275
0.000102844,4.16E-05,2.78E-05,0.001152986
0.000956188,0.000532499,0.000101129,0.0068197
0.000162657,0.001121691,0.00010594,0.000451405
4.92E-05,2.50E-05,0.001827415,8.04E-05
0.0005397,0.009111248,3.57E-05,0.00459152
0.000755984,0.000155447,0.000432929,0.002321148
0.000429464,0.000535503,1.38E-05,0.000223787
0.000531556,0.000580873,0.000169192,0.000867471
0.00015742,0.000127338,0.000149625,1.35E-05
0.000126731,6.73E-05,1.52E-05,0.000177348
0.000297801,0.001963531,0.001555625,0.000475649
9.88E-05,0.001287875,0.000108771,0.001634761
0.000421777,0.000212597,0.000818455,0.001493728
0.000209106,0.002025706,0.001518429,0.000559354
0.000368315,0.000306822,0.001167453,0.001200341
0.000303433,0.000414624,0.000445418,0.002025267
0.001118725,4.76E-05,0.001149119,0.00064838
0.000308289,6.34E-05,2.64E-05,0.000603557
0.000984646,0.000172681,0.000118361,0.00093638
6.27E-05,8.68E-06,0.000191265,0.0019214
6.46E-06,0.000442314,3.45E-05,7.37E-05
0.001688367,2.75E-05,6.74E-05,0.002854099
9.70E-05,0.000519888,0.000178175,0.000166977
2.90E-05,0.001001492,0.000354451,0.001196278
5.36E-05,0.001304305,0.000172306,0.000643924
0.001413352,0.000201701,0.003438972,0.002349215
0.000722618,0.000142634,5.23E-05,0.004560193
9.65E-05,0.002053666,0.001364878,0.000798138
0.000262972,0.000961061,0.000160164,0.001616048
0.000192585,0.000731521,9.22E-05,8.90E-05
4.27E-05,0.000418825,0.000198484,0.000222309
0.000439843,0.000147857,2.84E-05,0.000397133
0.000398886,0.000345815,2.42E-05,0.002800401
0.000325085,0.001461985,0.000255199,0.000331198
0.000105884,0.000185939,0.000868013,4.18E-05
0.000964038,0.000296407,8.04E-05,0.000260388
0.000374915,0.000426926,0.002649839,0.000447808
7.18E-05,0.000493021,0.00041845,0.001459233
0.000363035,0.000270254,0.000208178,0.000202705
6.40E-05,0.000183633,5.66E-05,0.000453376
0.000401405,0.000357444,0.000535535,0.001563886
1.88E-05,0.000409259,7.22E-05,0.00028287
0.000431864,0.001477927,2.50E-05,0.004541075
0.000473803,6.05E-05,0.000266012,0.002248968
0.00113514,2.16E-05,5.06E-05,0.000255279
0.000456283,0.000565507,0.002321334,0.001219102
0.001806718,0.000122388,0.001062951,0.010913696
0.000403092,0.000187612,0.000184211,0.002488462
0.001052321,8.94E-05,4.70E-05,4.01E-05
0.000691767,0.001068936,0.000165122,0.000177357
0.000266369,0.000174172,0.000247429,0.00307114
4.40E-05,0.000269173,0.00023064,0.001745639
0.000667589,6.99E-05,9.02E-05,0.004853089
0.000165802,3.64E-05,0.000420738,0.00041852
8.73E-05,0.000498628,0.001015056,0.00074469
0.000473225,8.82E-05,0.00025488,0.000971523
0.00176004,0.000214424,0.000310302,0.000735765
0.001097154,0.000132603,2.86E-05,0.000544147
8.30E-05,0.000165061,2.61E-05,0.001184944
1.22E-06,0.001672576,0.000104775,0.00296312
6.49E-05,0.000159824,0.002455163,0.000779085
0.000277161,0.0001123,0.000604448,0.000143785
0.000662741,0.000101253,2.39E-05,0.00101792
0.000290269,0.000133984,4.94E-05,4.16E-05
0.000145802,0.002398261,4.02E-05,0.005637326
0.000307578,2.95E-06,4.77E-05,0.000309025
0.000307003,0.000711851,0.000111818,3.41E-05
5.97E-05,0.000149576,0.000148439,0.00117846
0.000447756,0.000196821,0.000101838,0.003866004
0.001793752,6.72E-06,0.000109546,0.001030885
0.000124662,3.97E-05,3.57E-05,8.53E-05
0.000752593,0.000121174,0.000180718,0.001610977
6.12E-05,0.000121538,0.00023167,0.001213738
0.000270427,0.000219434,0.002143657,0.001189802
8.15E-06,1.97E-05,0.000136171,0.001443959
0.00017249,0.000842714,4.28E-05,0.000742652
0.000116998,0.001681542,9.04E-05,0.001364767
8.78E-05,5.04E-05,0.000627756,0.00388433
0.000104272,0.001703431,0.002352441,0.005213522
2.20E-05,0.000298581,0.000258797,0.000438357
